artifact_id,summary,open_date,status_name,priority,assigned_to_name,submitter_name,last_modified_date,"Server_found_on","Testing_State","Found_in_Version","Assigned_Release","Disposition","Reproduced","Resolution","Hardware","Product","Component","Severity","Application_Part","Detail_Page","Type_of_Error","Other_Hardware_Software","Date","Time","Tag_fixed_on","Tag_found_on","URL","Steps_to_Reproduce"
5057,"Allow direct link to TOC entry and add more queries","2005-12-11 23:00","Closed",4,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","","2.0","Open - Not Reviewed","","Code Change","","caMOD","Java API","No Workaround","Search","Search - TOC","Incorrect Functionality","","None","None","None","None","","A link like this:

http://localhost/camod/ViewTOCSearchResultsAction.do&#063;aTOCQueryKey=Lymphohematopoietic_System_Query

Should return results."
5058,"Cancel does not work correctly from delete buttons on submission pages.","2005-12-11 23:00","Closed",5,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","2.0","2.0","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","No Workaround","Submission","Multiple","Data Corruption","","None","None","None","None","","After adding an item, ckick delete and then cancel.  It will still delete the item."
5059,"Adding only GeneDelivery  - issue: does not show up on CI serach screen","2005-12-14 23:00","Closed",2,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","","","Open - Not Reviewed","","Code Change","","caMOD","Java API","No Workaround","Search","Carcinogenic Interventions","Incorrect Functionality","","None","None","None","None","","1. Enter GeneDelivery on submit pages with no other CI
2. Search for model on simple search
3. Verify that the link is not active"
5060,"Checking and then unchecking PI box","2005-12-15 23:00","Closed",2,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","2.0","2.0","Open - Reviewed","Always","Code Change","","caMOD","HTTP interface","Workaround","Registration","Other","Cosmetic","","None","None","None","None","","Click and then unclick the "Check if you are a principal investigator / lab chief" box.  The PI pulldown will be messed up."
5061,"Checkboxes not getting unset on advanced search","2005-12-18 23:00","Closed",4,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","2.0","2.0","Open - Not Reviewed","Always","Code Change","","caMOD","HTTP interface","Workaround","Search","Search - Advanced","Incorrect Functionality","","None","None","None","None","","Do a search where a checkbox is set.  Go back to the search page, uncheck the selected box and re-search.

The query will still use the old checkbox selection."
5062,"Add diagnosis to the summary on the histopath search page","2005-12-18 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","","2.1","","","Code Change","","caMOD","Supporting software","Cosmetic","Search","Histopathology","Feature Request","n/a","None","None","None","None","","n/a"
5063,"Improve the way the search text screen works -Auto completion","2005-12-18 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","","2.1","","","Code Change","","caMOD","HTTP interface","Workaround","General Issues","Multiple","Feature Request","","None","None","None","None","","n/a"
5064,"EVS Tree - restore the association between organ and diagnosis","2005-12-19 23:00","Closed",3,"Nobody","Ulli Wagner","2007-05-17 10:12","None","None","2.0","TBD","None","None","None","None","caMOD","Supporting software","No Workaround","General Issues","Multiple","Feature Request","n/a","None","None","None","None","","n/a
For information about the mouse vocabularies used go to http://nciterms.nci.nih.gov
Hit the connect button

Path to mouse anatomy: 
Experimental Organism Anatomical Concept --&amp;gt; Murine Tissue Type 

Path to mouse diseases: 
Experimental Organism Diagnosis --&amp;gt; Mouse Pathologic Diagnoses --&amp;gt; Mouse Disorder by Site 

Path to human anatomy:
Anatomic Structure, System, or Substance --&amp;gt; use organ and association with organ system (Anatomic_Structure_is_Physical_Part_of )

Path to human diagnoses:
Disease, Disorder or Finding --&amp;gt; Diseases and Disorders --&amp;gt; Disorder by Site (Disease_Has_Associated_Anatomic_Site )"
5065,"EVS Tree - use display name instead of concept name","2005-12-19 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","2.0","2.1","","","Code Change","","caMOD","Supporting software","No Workaround","General Issues","Multiple","Feature Request","n/a","None","None","None","None","","For information about the mouse vocabularies used go to http://nciterms.nci.nih.gov
Hit the connect button

Path to mouse anatomy: 
Experimental Organism Anatomical Concept --> Murine Tissue Type 

Path to mouse diseases: 
Experimental Organism Diagnosis --> Mouse Pathologic Diagnoses --> Mouse Disorder by Site 

Path to human anatomy:
Anatomic Structure, System, or Substance --> use organ and association with organ system (Anatomic_Structure_is_Physical_Part_of )

Path to human diagnoses:
Disease, Disorder or Finding --> Diseases and Disorders --> Disorder by Site (Disease_Has_Associated_Anatomic_Site )"
5066,"EVS Tree - develop procedure to inform EVS team about newly entered diagnostic terms","2005-12-19 23:00","Closed",3,"Nobody","Ulli Wagner","2007-05-17 10:12","None","None","2.0","TBD","None","None","None","None","caMOD","Supporting software","No Workaround","General Issues","Multiple","Feature Request","n/a","None","None","None","None","","For information about the mouse vocabularies used go to http://nciterms.nci.nih.gov
Hit the connect button

Path to mouse anatomy: 
Experimental Organism Anatomical Concept --&amp;gt; Murine Tissue Type 

Path to mouse diseases: 
Experimental Organism Diagnosis --&amp;gt; Mouse Pathologic Diagnoses --&amp;gt; Mouse Disorder by Site 

Path to human anatomy:
Anatomic Structure, System, or Substance --&amp;gt; use organ and association with organ system (Anatomic_Structure_is_Physical_Part_of )

Path to human diagnoses:
Disease, Disorder or Finding --&amp;gt; Diseases and Disorders --&amp;gt; Disorder by Site (Disease_Has_Associated_Anatomic_Site )"
5067,"EVS Tree - change skin to match caMOD application","2005-12-19 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","2.0","2.1","","","Code Change","","caMOD","Supporting software","Cosmetic","General Issues","Multiple","Feature Request","n/a","None","None","None","None","","n/a"
5068,"EVS Tree - remove the word "Done" from the tree","2005-12-19 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","2.0","2.1","","","Code Change","","caMOD","Supporting software","Cosmetic","General Issues","Multiple","Feature Request","n/a","None","None","None","None","","perform a search in the vocabulary tree"
5069,"EVS Tree - show species specific anatomy vocabularies","2005-12-19 23:00","Closed",3,"Sima Pandya","Ulli Wagner","2007-05-17 10:13","None","None","2.0","TBD","None","None","None","None","caMOD","Supporting software","No Workaround","Submission","Graft","Feature Request","n/a","None","None","None","None","","For information about the mouse vocabularies used go to http://nciterms.nci.nih.gov
Hit the connect button

Path to mouse anatomy: 
Experimental Organism Anatomical Concept --&amp;gt; Murine Tissue Type 

Path to mouse diseases: 
Experimental Organism Diagnosis --&amp;gt; Mouse Pathologic Diagnoses --&amp;gt; Mouse Disorder by Site 

Path to human anatomy:
Anatomic Structure, System, or Substance --&amp;gt; use organ and association with organ system (Anatomic_Structure_is_Physical_Part_of )

Path to human diagnoses:
Disease, Disorder or Finding --&amp;gt; Diseases and Disorders --&amp;gt; Disorder by Site (Disease_Has_Associated_Anatomic_Site )"
5070,"EVS Tree - utilize the staining vocabulary","2005-12-19 23:00","Closed",3,"Sima Pandya","Ulli Wagner","2007-05-17 10:13","None","None","2.0","TBD","None","None","None","None","caMOD","Supporting software","No Workaround","Submission","Images","Feature Request","n/a","None","None","None","None","","For information about the mouse vocabularies used go to http://nciterms.nci.nih.gov
Hit the connect button

Path to mouse anatomy: 
Experimental Organism Anatomical Concept --&amp;gt; Murine Tissue Type 

Path to mouse diseases: 
Experimental Organism Diagnosis --&amp;gt; Mouse Pathologic Diagnoses --&amp;gt; Mouse Disorder by Site 

Path to human anatomy:
Anatomic Structure, System, or Substance --&amp;gt; use organ and association with organ system (Anatomic_Structure_is_Physical_Part_of )

Path to human diagnoses:
Disease, Disorder or Finding --&amp;gt; Diseases and Disorders --&amp;gt; Disorder by Site (Disease_Has_Associated_Anatomic_Site )"
5071,"EVS Tree - what happens when a concept gets retired","2005-12-19 23:00","Closed",3,"Nobody","Ulli Wagner","2007-05-17 10:14","None","None","2.0","TBD","Open - Reviewed","None","None","None","caMOD","Supporting software","No Workaround","General Issues","Other","Feature Request","n/a","None","None","None","None","","n/a"
5072,"CI- Viral Treatment and Radiation do  not populate adminRoute and otherAdminRoute","2005-12-19 23:00","Closed",3,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","","","Open - Not Reviewed","","Code Change","","caMOD","Java API","No Workaround","Submission","","Incorrect Functionality","","None","None","None","None","","1.  Enter model
2.  Enter viral Treatment under Carcinogenic Intervention
3.  Submit Viral Treatment with administrativeRoute = other, and otherAdministrativeRoute as some text
4.  Retireve new Viral Treatment (hit left menu link)
5.  Verify that data listed above displays.
6   repeat for radiation"
5073,"Chemical/ Drug - no validation on otherAdminRoute","2005-12-19 23:00","Closed",2,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","","","","","Code Change","","caMOD","Java API","No Workaround","Submission","Car Inv - Chemical","Incorrect Functionality","","None","None","None","None","","1. enter model
2. check validation on otherAdminRoute in Chemical/Drug screen"
5074,"Retiring CTRM Vocabulary server","2005-12-19 23:00","Closed",1,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","2.0","","Open - Reviewed","","Code Change","","caMOD","Supporting software","No Workaround","Submission","Other","Feature Request","n/a","None","None","None","None","","For information about the mouse vocabularies used go to http://nciterms.nci.nih.gov
Hit the connect button

Path to mouse anatomy: 
Experimental Organism Anatomical Concept --> Murine Tissue Type 

Path to mouse diseases: 
Experimental Organism Diagnosis --> Mouse Pathologic Diagnoses --> Mouse Disorder by Site 

Path to human anatomy:
Anatomic Structure, System, or Substance --> use organ and association with organ system (Anatomic_Structure_is_Physical_Part_of )

Path to human diagnoses:
Disease, Disorder or Finding --> Diseases and Disorders --> Disorder by Site (Disease_Has_Associated_Anatomic_Site )"
5075,"Cell Line and Therapy Publications do not show up on main Publication link unless a general Publication is submitted","2005-12-19 23:00","Closed",2,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","","","","","Code Change","","caMOD","Java API","No Workaround","Search","Publication","Incorrect Functionality","","None","None","None","None","","add cell line pub
go to search model
see if link is highlighted"
5076,"No forward for Xenograft comment curation","2005-12-20 23:00","Closed",2,"Nobody","Ulli Wagner","2007-03-27 16:49","None","None","2.0","2.0","Open - Not Reviewed","","Code Change","","caMOD","HTTP interface","No Workaround","Admin","Other","Incorrect Functionality","","None","None","None","None","","Add a comment for a xenograft
Click the Admin tab (must have Coordinator privs)
Click on the link to view the comment - a blank screen will appear"
